app,msgid,context,locations,comments,ct_app,po_translation,runtime_translation,effective_translation,proposed_translation,domain,priority,a1_status,a1_reviewer,a1_notes,a2_status,a2_reviewer,a2_notes,a3_status,a3_reviewer,a3_notes,qa_flags,cross_app_conflict,release_status,references
erpnext,"Account balance already in Debit, you are not allowed to set 'Balance Must Be' as 'Credit'",,,,erpnext,رصيد الحساب رصيد مدين، لا يسمح لك بتغييره 'الرصيد يجب أن يكون دائن',,رصيد الحساب رصيد مدين، لا يسمح لك بتغييره 'الرصيد يجب أن يكون دائن',,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Advances,,,,erpnext,,دفعات مقدمة,دفعات مقدمة,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Rows: {0} have 'Payment Entry' as reference_type. This should not be set manually.,,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Submit Journal Entries,,,,erpnext,إرسال إدخالات دفتر اليومية,,إرسال إدخالات دفتر اليومية,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Cost Center with existing transactions can not be converted to group,,,,erpnext,"مركز التكلفة لديه حركات مالية, لا يمكن تحويه لمجموعة\n<br>\nCost Center with existing transactions can not be converted to group",,"مركز التكلفة لديه حركات مالية, لا يمكن تحويه لمجموعة\n<br>\nCost Center with existing transactions can not be converted to group",,accounts,pending,,,,,,,,,,html_imbalance,,Approved,
erpnext,If this is unchecked Journal Entries will be saved in a Draft state and will have to be submitted manually,,,,erpnext,إذا كان هذا غير محدد ، فسيتم حفظ إدخالات دفتر اليومية في حالة المسودة وسيتعين إرسالها يدويًا,,إذا كان هذا غير محدد ، فسيتم حفظ إدخالات دفتر اليومية في حالة المسودة وسيتعين إرسالها يدويًا,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,View Account Coverage,,,,erpnext,,عرض تغطية الحساب,عرض تغطية الحساب,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Advance payments allocated against orders will only be fetched,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Row {0}: Due Date in the Payment Terms table cannot be before Posting Date,,,,erpnext,الصف {0}: لا يمكن أن يكون تاريخ الاستحقاق في جدول شروط الدفع قبل تاريخ الترحيل,,الصف {0}: لا يمكن أن يكون تاريخ الاستحقاق في جدول شروط الدفع قبل تاريخ الترحيل,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Revise Budget,,,,erpnext,,مراجعة الميزانية,مراجعة الميزانية,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Accounts Missing from Report,,,,erpnext,,حسابات مفقودة من التقرير,حسابات مفقودة من التقرير,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Unblock Invoice,,,,erpnext,الافراج عن الفاتورة,,الافراج عن الفاتورة,,accounts,pending,,,,,,,,,,,,Approved,
frappe,On Payment Mandate Charge Processed,,,,frappe,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,No difference found for stock account {0},,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Please ensure that the {0} account is a Balance Sheet account. You can change the parent account to a Balance Sheet account or select a different account.,,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Bank account {0} already exists and could not be created again,,,,erpnext,الحساب المصرفي {0} موجود بالفعل ولا يمكن إنشاؤه مرة أخرى,,الحساب المصرفي {0} موجود بالفعل ولا يمكن إنشاؤه مرة أخرى,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Invoice Portion,,,,erpnext,جزء الفاتورة,,جزء الفاتورة,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Show Payment Details,,,,erpnext,إظهار تفاصيل الدفع,,إظهار تفاصيل الدفع,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Unlink Advance Payment on Cancellation of Order,,,,erpnext,إلغاء ربط الدفع المسبق عند إلغاء الطلب,,إلغاء ربط الدفع المسبق عند إلغاء الطلب,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Cost Center for Item rows has been updated to {0},,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Gantt chart of all tasks.,,,,erpnext,مخطط جانت لجميع المهام.,,مخطط جانت لجميع المهام.,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Valid From must be after {0} as last GL Entry against the cost center {1} posted on this date,,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Rows: {0} in {1} section are Invalid. Reference Name should point to a valid Payment Entry or Journal Entry.,,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,VAT Accounts,,,,erpnext,,حسابات ضريبة القيمة المضافة,حسابات ضريبة القيمة المضافة,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Via Landed Cost Voucher,,,,erpnext,,عبر سند التكلفة الإضافية,عبر سند التكلفة الإضافية,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Accounting entries are frozen up to this date. Only users with the specified role can create or modify entries before this date.,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Main Cost Center {0} cannot be entered in the child table,,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Enabling this ensures each Purchase Invoice has a unique value in Supplier Invoice No. field within a particular fiscal year,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Payment Failed,,,,erpnext,عملية الدفع فشلت,,عملية الدفع فشلت,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Company is mandatory for company account,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Please set an Expense Account in the Items table,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
frappe,wants to access the following details from your account,,,,frappe,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Payment Request took too long to respond. Please try requesting for payment again.,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Fixed Asset Account,,,,erpnext,حساب الأصول الثابتة,,حساب الأصول الثابتة,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Please set Account for Change Amount,,,,erpnext,,يرجى تعيين حساب لمبلغ الباقي,يرجى تعيين حساب لمبلغ الباقي,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Row #{0}: Repair cost {1} exceeds available amount {2} for Purchase Invoice {3} and Account {4},,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Email Account {0} Disabled,,,,frappe,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Budget Variance Report,,,,erpnext,تقرير إنحرافات الموازنة,,تقرير إنحرافات الموازنة,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Change the account type to Receivable or select a different account.,,,,erpnext,قم بتغيير نوع الحساب إلى &quot;ذمم مدينة&quot; أو حدد حسابًا مختلفًا.,,قم بتغيير نوع الحساب إلى &quot;ذمم مدينة&quot; أو حدد حسابًا مختلفًا.,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Payments updated.,,,,erpnext,,تم تحديث المدفوعات.,تم تحديث المدفوعات.,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Credit Account,,,,erpnext,حساب دائن,,حساب دائن,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Gantt Chart,,,,erpnext,مخطط جانت,,مخطط جانت,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,To create a Payment Request reference document is required,,,,erpnext,لإنشاء مستند مرجع طلب الدفع مطلوب,,لإنشاء مستند مرجع طلب الدفع مطلوب,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Party Bank Account,,,,erpnext,حساب بنك الحزب,,حساب بنك الحزب,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Delay in payment (Days),,,,erpnext,التأخير في الدفع (أيام),,التأخير في الدفع (أيام),,accounts,pending,,,,,,,,,,,,Approved,
erpnext,All items have already been Invoiced/Returned,,,,erpnext,تم بالفعل تحرير / إرجاع جميع العناصر,,تم بالفعل تحرير / إرجاع جميع العناصر,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,You can also set default CWIP account in Company {},,,,erpnext,يمكنك أيضًا تعيين حساب CWIP الافتراضي في الشركة {},,يمكنك أيضًا تعيين حساب CWIP الافتراضي في الشركة {},,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Accounts Receivable Credit Account,,,,erpnext,حسابات الائتمان حسابات القبض,,حسابات الائتمان حسابات القبض,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Accounting Dimensions Filter,,,,erpnext,,عامل تصفية أبعاد المحاسبة,عامل تصفية أبعاد المحاسبة,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Set Item Group-wise budgets on this Territory. You can also include seasonality by setting the Distribution.,,,,erpnext,تعيين مجموعة من الحكمة الإغلاق الميزانيات على هذا الإقليم. يمكنك أيضا تضمين الموسمية عن طريق تعيين التوزيع.,,تعيين مجموعة من الحكمة الإغلاق الميزانيات على هذا الإقليم. يمكنك أيضا تضمين الموسمية عن طريق تعيين التوزيع.,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Offsetting for Accounting Dimension,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Default Cost Center,,,,erpnext,مركز التكلفة الافتراضي,,مركز التكلفة الافتراضي,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Bank accounts added,,,,erpnext,الحسابات البنكية المضافة,,الحسابات البنكية المضافة,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Account not Found,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Payment Receipt Note,,,,erpnext,إشعار إيصال الدفع,,إشعار إيصال الدفع,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Invoice Discounting,,,,erpnext,خصم الفواتير,,خصم الفواتير,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Please select Sample Retention Warehouse in Stock Settings first,,,,erpnext,يرجى تحديد نموذج الاحتفاظ مستودع في إعدادات المخزون أولا,,يرجى تحديد نموذج الاحتفاظ مستودع في إعدادات المخزون أولا,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Account {0} does not match with Company {1} in Mode of Account: {2},,,,erpnext,الحساب {0} لا يتطابق مع الشركة {1} في طريقة الحساب: {2},,الحساب {0} لا يتطابق مع الشركة {1} في طريقة الحساب: {2},,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Merge Account,,,,erpnext,دمج الحساب,,دمج الحساب,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Please make sure the file you are using has 'Parent Account' column present in the header.,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Payments could not be updated.,,,,erpnext,,تعذر تحديث المدفوعات.,تعذر تحديث المدفوعات.,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,New invoices will be generated as per schedule even if current invoices are unpaid or past due date,,,,erpnext,سيتم إنشاء فواتير جديدة وفقًا للجدول الزمني حتى إذا كانت الفواتير الحالية غير مدفوعة أو تجاوز تاريخ الاستحقاق,,سيتم إنشاء فواتير جديدة وفقًا للجدول الزمني حتى إذا كانت الفواتير الحالية غير مدفوعة أو تجاوز تاريخ الاستحقاق,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Payment Plan,,,,erpnext,خطة الدفع,,خطة الدفع,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Sales Invoice Item,,,,erpnext,بند فاتورة مبيعات,,بند فاتورة مبيعات,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Users can enable the checkbox If they want to adjust the incoming rate (set using purchase receipt) based on the purchase invoice rate.,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
frappe,Create Chart,,,,frappe,إنشاء مخطط,,إنشاء مخطط,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Currency of the Closing Account must be {0},,,,erpnext,عملة الحساب الختامي يجب أن تكون {0},,عملة الحساب الختامي يجب أن تكون {0},,accounts,pending,,,,,,,,,,,,Approved,
frappe,No Permitted Charts on this Dashboard,,,,frappe,لا توجد مخططات مسموح بها في لوحة المعلومات هذه,,لا توجد مخططات مسموح بها في لوحة المعلومات هذه,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Accounting Entry for LCV in Stock Entry {0},,,,erpnext,,قيد محاسبي لسند التكلفة الإضافية في قيد المخزون {0},قيد محاسبي لسند التكلفة الإضافية في قيد المخزون {0},,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Invalid Account,,,,erpnext,حساب غير صالح,,حساب غير صالح,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Return invoice of asset cancelled,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Account {0} does not exists in the dashboard chart {1},,,,erpnext,الحساب {0} غير موجود في مخطط لوحة المعلومات {1},,الحساب {0} غير موجود في مخطط لوحة المعلومات {1},,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Journal Entry Template,,,,erpnext,قالب إدخال دفتر اليومية,,قالب إدخال دفتر اليومية,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Transactions using Sales Invoice in POS are disabled.,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Please check Multi Currency option to allow accounts with other currency,,,,erpnext,يرجى اختيار الخيار عملات متعددة للسماح بحسابات مع عملة أخرى,,يرجى اختيار الخيار عملات متعددة للسماح بحسابات مع عملة أخرى,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Sales Invoice,,,,erpnext,فاتورة مبيعات,فاتورة مبيعات,فاتورة مبيعات,,accounts,pending,,,,,,,,,,,,Approved,
