app,msgid,context,locations,comments,ct_app,po_translation,runtime_translation,effective_translation,proposed_translation,domain,priority,a1_status,a1_reviewer,a1_notes,a2_status,a2_reviewer,a2_notes,a3_status,a3_reviewer,a3_notes,qa_flags,cross_app_conflict,release_status,references
erpnext,The following assets have failed to automatically post depreciation entries: {0},,,,erpnext,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Submitted,,,,frappe,,تم الترحيل,تم الترحيل,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,New {0} Created,,,,frappe,جديد {0} تم إنشاؤه,,جديد {0} تم إنشاؤه,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Cannot submit {0}.,,,,frappe,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,"The {0} prefix '{1}' already exists. Please change the Serial No Series, otherwise you will get a Duplicate Entry error.",,,,erpnext,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Credit Note {0} has been created automatically,,,,erpnext,تم إنشاء ملاحظة الائتمان {0} تلقائيًا,,تم إنشاء ملاحظة الائتمان {0} تلقائيًا,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Error has occurred in {0},,,,frappe,حدث خطأ في {0},,حدث خطأ في {0},,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Cannot link cancelled document: {0},,,,frappe,لا يمكن ربط وثيقة إلغاء: {0},,لا يمكن ربط وثيقة إلغاء: {0},,core-actions,pending,,,,,,,,,,,,Approved,
construction,Created On,,,,construction,تاريخ الإنشاء,,تاريخ الإنشاء,,core-actions,pending,,,,,,,,,,,1,Approved,
frappe,Failed to enable scheduler: {0},,,,frappe,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Update timestamp on new communication,,,,erpnext,,تحديث الطابع الزمني عند اتصال جديد,تحديث الطابع الزمني عند اتصال جديد,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Nested set error. Please contact the Administrator.,,,,frappe,خطأ مجموعة متداخلة . يرجى الاتصال بمدير البرنامج.,,خطأ مجموعة متداخلة . يرجى الاتصال بمدير البرنامج.,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,** Failed: {0} to {1}: {2},,,,frappe,** فشل: {0} إلى {1}: {2},,** فشل: {0} إلى {1}: {2},,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,"Successfully updated {0} record out of {1}. Click on Export Errored Rows, fix the errors and import again.",,,,erpnext,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,"Successfully imported {0} records out of {1}. Click on Export Errored Rows, fix the errors and import again.",,,,erpnext,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Delete Background Exported Reports After (Hours),,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Cannot delete standard field <strong>{0}</strong>. You can hide it instead.,,,,frappe,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch;html_imbalance,,Pending,
erpnext,Successfully updated {0} records.,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Create MPS,,,,erpnext,,إنشاء خطة الإنتاج الرئيسية,إنشاء خطة الإنتاج الرئيسية,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,"Couldn't save, please check the data you have entered",,,,frappe,تعذر الحفظ ، يرجى التحقق من البيانات التي أدخلتها,,تعذر الحفظ ، يرجى التحقق من البيانات التي أدخلتها,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,Create New Lead,,,,erpnext,إنشاء عميل محتمل,,إنشاء عميل محتمل,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Cannot delete {0},,,,frappe,لا يمكن حذف {0},,لا يمكن حذف {0},,core-actions,pending,,,,,,,,,,,,Approved,
frappe,"If enabled, all responses on the web form will be submitted anonymously",,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Version Updated,,,,frappe,تحديث الإصدار,,تحديث الإصدار,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Cancelling,Freeze message while cancelling a document,,,frappe,إلغاء,,إلغاء,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Are you sure you want to cancel the invitation?,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Deleted Documents,,,,erpnext,,المستندات المحذوفة,المستندات المحذوفة,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,POS Closing Failed,,,,erpnext,,فشل إغلاق نقطة البيع,فشل إغلاق نقطة البيع,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Reconciliation Error Log,,,,erpnext,,سجل أخطاء التسوية,سجل أخطاء التسوية,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Create Opportunity,,,,erpnext,,إنشاء فرصة,إنشاء فرصة,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Asset Movement record {0} created,,,,erpnext,تم إنشاء سجل حركة الأصول {0}\n<br>\nAsset Movement record {0} created,,تم إنشاء سجل حركة الأصول {0}\n<br>\nAsset Movement record {0} created,,core-actions,pending,,,,,,,,,,html_imbalance,,Approved,
frappe,Internal Server Error,,,,frappe,خطأ في الخادم الداخلي,,خطأ في الخادم الداخلي,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Setup failed,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Update Settings,,,,frappe,إعدادات التحديث,,إعدادات التحديث,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Are you sure you want to delete the attachment?,,,,frappe,هل أنت متأكد أنك تريد حذف المرفق؟,,هل أنت متأكد أنك تريد حذف المرفق؟,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,Failed to setup defaults,,,,erpnext,فشل في إعداد الإعدادات الافتراضية,,فشل في إعداد الإعدادات الافتراضية,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,"Google Calendar - Could not insert contact in Google Contacts {0}, error code {1}.",,,,frappe,تقويم Google - تعذر إدراج جهة اتصال في جهات اتصال Google {0} ، رمز الخطأ {1}.,,تقويم Google - تعذر إدراج جهة اتصال في جهات اتصال Google {0} ، رمز الخطأ {1}.,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Are you sure you want to remove all failed jobs?,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Save on Completion,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,POS Opening Entry Cancelled,,,,erpnext,,تم إلغاء قيد فتح نقطة البيع,تم إلغاء قيد فتح نقطة البيع,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,This document has unsaved changes which might not appear in final PDF. <br> Consider saving the document before printing.,,,,frappe,,,,,core-actions,missing,,,,,,,,,,html_imbalance,,Pending,
frappe,Permissions Error,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,There were errors,,,,frappe,كانت هناك أخطاء,,كانت هناك أخطاء,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,QZ Tray Failed:,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Update Clearance Date,,,,erpnext,تحديث تاريخ التخليص,,تحديث تاريخ التخليص,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Submit,Primary action in dialog,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Cannot cancel before submitting. See Transition {0},,,,frappe,لا يمكن الإلغاء قبل الإرسال. انظر الانتقال {0},,لا يمكن الإلغاء قبل الإرسال. انظر الانتقال {0},,core-actions,pending,,,,,,,,,,,,Approved,
frappe,File upload failed.,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,{0} records are not automatically deleted.,,,,frappe,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Allow Print for Cancelled,,,,frappe,السماح بالطباعة للإلغاء,,السماح بالطباعة للإلغاء,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,First set the name and save the record.,,,,frappe,أولا قم بتعيين الإسم وحفظ السجل.,,أولا قم بتعيين الإسم وحفظ السجل.,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Updated To A New Version 🎉,,,,frappe,تم التحديث إلى إصدار جديد 🎉,,تم التحديث إلى إصدار جديد 🎉,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,"Asset Depreciation Schedules created/updated:<br>{0}<br><br>Please check, edit if needed, and submit the Asset.",,,,erpnext,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch;html_imbalance,,Pending,
frappe,Allow delete,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Authentication Failed,,,,erpnext,المصادقة فشلت,,المصادقة فشلت,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Deleted Name,,,,frappe,الاسم المحذوف,,الاسم المحذوف,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,Work Order {0} created,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Cannot change state of Cancelled Document <b>({0} State)</b>,,,,frappe,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch;html_imbalance,,Pending,
frappe,Your invitation to join {0} has been cancelled by the site administrator.,,,,frappe,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,{0} {1} has not been submitted so the action cannot be completed,,,,erpnext,{0} {1} لم يتم إرسالها، ولذلك لا يمكن إكمال الإجراء,,{0} {1} لم يتم إرسالها، ولذلك لا يمكن إكمال الإجراء,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Delete entire tab with fields,Button text,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Updated successfully,,,,frappe,تم التحديث بنجاح,,تم التحديث بنجاح,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Top Errors,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,"Allows clients to register themselves without manual intervention. Registration creates a <b>OAuth Client</b> entry. Reference: <a href=""https://datatracker.ietf.org/doc/html/rfc7591"">RFC7591</a>",,,,frappe,,,,,core-actions,missing,,,,,,,,,,html_imbalance,,Pending,
frappe,Validation Error,,,,frappe,خطئ في التحقق,,خطئ في التحقق,,core-actions,pending,,,,,,,,,,,,Approved,
