app,msgid,context,locations,comments,ct_app,po_translation,runtime_translation,effective_translation,proposed_translation,domain,priority,a1_status,a1_reviewer,a1_notes,a2_status,a2_reviewer,a2_notes,a3_status,a3_reviewer,a3_notes,qa_flags,cross_app_conflict,release_status,references
frappe,You last edited this,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Emergency Contact,,,,erpnext,الاتصال في حالات الطوارئ,,الاتصال في حالات الطوارئ,,technical,pending,,,,,,,,,,,,Approved,
frappe,Client URI,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Server Scripts feature is not available on this site.,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,File Type,,,,frappe,نوع الملف,,نوع الملف,,technical,pending,,,,,,,,,,,,Approved,
frappe,Document Type is not importable,,,,frappe,نوع المستند غير قابل للاستيراد,,نوع المستند غير قابل للاستيراد,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Credit Months,,,,erpnext,أشهر الائتمان,,أشهر الائتمان,,technical,pending,,,,,,,,,,,,Approved,
frappe,Group By Based On,,,,frappe,تجميع حسب,,تجميع حسب,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Order Qty,,,,erpnext,الكمية النظام,,الكمية النظام,,technical,pending,,,,,,,,,,,,Approved,
frappe,Tree,,,,frappe,شجرة,شجرة,شجرة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Drop Ship,,,,erpnext,إسقاط الشحن,,إسقاط الشحن,,technical,pending,,,,,,,,,,,,Approved,
erpnext,AMC Expiry (Serial),,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Amended From,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Depreciate based on daily pro-rata,,,,erpnext,,الإهلاك حسب التناسب اليومي,الإهلاك حسب التناسب اليومي,,technical,missing,,,,,,,,,,,,Pending,
frappe,B6,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Decigram/Litre,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Select atleast 2 actions,,,,frappe,حدد على الأقل 2 الإجراءات,,حدد على الأقل 2 الإجراءات,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Kilohertz,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,POS Settings,,,,erpnext,إعدادات نقاط البيع,,إعدادات نقاط البيع,,technical,pending,,,,,,,,,,,,Approved,
frappe,You do not have enough permissions to complete the action,,,,frappe,لا يوجد لديك الصلاحية الكافية لاتمام هذا العمل,,لا يوجد لديك الصلاحية الكافية لاتمام هذا العمل,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Depreciate based on shifts,,,,erpnext,,الإهلاك حسب الورديات,الإهلاك حسب الورديات,,technical,missing,,,,,,,,,,,,Pending,
frappe,Property Setter,,,,frappe,الملكية واضعة,,الملكية واضعة,,technical,pending,,,,,,,,,,,,Approved,
frappe,You have unseen {0},,,,frappe,لديك غير مرئي {0},,لديك غير مرئي {0},,technical,pending,,,,,,,,,,,,Approved,
erpnext,Row #{0}: Total Number of Depreciations cannot be less than or equal to Opening Number of Booked Depreciations,,,,erpnext,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Old and new fieldnames are same.,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Goods,,,,erpnext,,بضائع,بضائع,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Sales Expenses,,,,erpnext,نفقات المبيعات,,نفقات المبيعات,,technical,pending,,,,,,,,,,,,Approved,
frappe,Select a Brand Image first.,,,,frappe,اختر صورة العلامة التجارية لأول مرة.,,اختر صورة العلامة التجارية لأول مرة.,,technical,pending,,,,,,,,,,,,Approved,
frappe,Global Shortcuts,,,,frappe,اختصارات العالمية,,اختصارات العالمية,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Row {0}: {1} must be greater than 0,,,,erpnext,الصف {0}: يجب أن يكون {1} أكبر من 0,,الصف {0}: يجب أن يكون {1} أكبر من 0,,technical,pending,,,,,,,,,,,,Approved,
frappe,The Condition '{0}' is invalid,,,,frappe,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Nothing left to undo,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Workstation Operating Component,,,,erpnext,,مكون تشغيل محطة العمل,مكون تشغيل محطة العمل,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Additional Asset Cost,,,,erpnext,تكلفة الأصول الإضافية,,تكلفة الأصول الإضافية,,technical,pending,,,,,,,,,,,,Approved,
frappe,"If you have recently restored the site, you may need to copy the site_config.json containing the original encryption key.",,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Hide descendant records of <b>For Value</b>.,,,,frappe,,,,,technical,missing,,,,,,,,,,html_imbalance,,Pending,
frappe,Webhook Headers,,,,frappe,رؤوس ويبهوك,,رؤوس ويبهوك,,technical,pending,,,,,,,,,,,,Approved,
frappe,{0} is not like {1},,,,frappe,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,"document type..., e.g. customer",,,,frappe,نوع الوثيقة ...، على سبيل المثال العملاء,,نوع الوثيقة ...، على سبيل المثال العملاء,,technical,pending,,,,,,,,,,,,Approved,
construction,Login Button Hover Text,,,,construction,نص زر تسجيل الدخول عند المرور,نص زر تسجيل الدخول عند المرور,نص زر تسجيل الدخول عند المرور,,technical,pending,,,,,,,,,,,,Approved,
frappe,twitter,,,,frappe,تويتر,,تويتر,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Total Achieved,,,,erpnext,الإجمالي المحقق,,الإجمالي المحقق,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Cash Flow Statement,,,,erpnext,بيان التدفق النقدي,,بيان التدفق النقدي,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Disassemble Order,,,,erpnext,,أمر تفكيك,أمر تفكيك,,technical,missing,,,,,,,,,,,,Pending,
frappe,Starting Frappe ...,,,,frappe,جارٍ بدء Frappe ...,,جارٍ بدء Frappe ...,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Expiry,,,,erpnext,,انتهاء الصلاحية,انتهاء الصلاحية,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Type Of Call,,,,erpnext,,نوع المكالمة,نوع المكالمة,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Actual Balance Qty,,,,erpnext,,كمية الرصيد الفعلية,كمية الرصيد الفعلية,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Reposting Progress,,,,erpnext,,تقدم إعادة الترحيل,تقدم إعادة الترحيل,,technical,missing,,,,,,,,,,,,Pending,
erpnext,To Date cannot be before From Date,,,,erpnext,(الى تاريخ) لا يمكن ان يكون قبل (من تاريخ),,(الى تاريخ) لا يمكن ان يكون قبل (من تاريخ),,technical,pending,,,,,,,,,,,,Approved,
frappe,macOS Launchpad,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Include indentation,,,,frappe,تشمل المسافة البادئة,,تشمل المسافة البادئة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Asset Maintenance Team,,,,erpnext,فريق صيانة الأصول,,فريق صيانة الأصول,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Cost of Poor Quality Report,,,,erpnext,,تقرير تكلفة الجودة الرديئة,تقرير تكلفة الجودة الرديئة,,technical,missing,,,,,,,,,,,,Pending,
frappe,Welcome,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,"Enter a name for the Operation, for example, Cutting.",,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Auto Repeat User,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,"The Access to Request for Quotation From Portal is Disabled. To Allow Access, Enable it in Portal Settings.",,,,erpnext,تم تعطيل الوصول إلى طلب عرض الأسعار من البوابة. للسماح بالوصول ، قم بتمكينه في إعدادات البوابة.,,تم تعطيل الوصول إلى طلب عرض الأسعار من البوابة. للسماح بالوصول ، قم بتمكينه في إعدادات البوابة.,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Passport Number,,,,erpnext,,رقم جواز السفر,رقم جواز السفر,,technical,missing,,,,,,,,,,,,Pending,
construction,Administrator,,,,construction,مدير النظام,مدير النظام,مدير النظام,,technical,pending,,,,,,,,,,,1,Approved,
erpnext,Tax Withholding Rates,,,,erpnext,أسعار الخصم الضريبي,,أسعار الخصم الضريبي,,technical,pending,,,,,,,,,,,,Approved,
frappe,Dashboard,,,,frappe,,لوحة المعلومات,لوحة المعلومات,,technical,missing,,,,,,,,,,,,Pending,
frappe,Setting up Global Search documents.,,,,frappe,إعداد وثائق البحث العالمي.,,إعداد وثائق البحث العالمي.,,technical,pending,,,,,,,,,,,,Approved,
erpnext,View attachments,,,,erpnext,عرض المرفقات,,عرض المرفقات,,technical,pending,,,,,,,,,,,,Approved,
frappe,"Must be enclosed in '()' and include '{0}', which is a placeholder for the user/login name. i.e. (&(objectclass=user)(uid={0}))",,,,frappe,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Warn for new Request for Quotations,,,,erpnext,تحذير لطلب جديد للاقتباسات,,تحذير لطلب جديد للاقتباسات,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Value of Scrapped Asset,,,,erpnext,,قيمة الأصل المخرد,قيمة الأصل المخرد,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Primary Contact Email,,,,erpnext,البريد الإلكتروني لجهة الاتصال الأساسية,,البريد الإلكتروني لجهة الاتصال الأساسية,,technical,pending,,,,,,,,,,,,Approved,
frappe,Query must be of SELECT or read-only WITH type.,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,30 - 60 Days,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Please select at least one row to fix,,,,erpnext,,يرجى تحديد صف واحد على الأقل للإصلاح,يرجى تحديد صف واحد على الأقل للإصلاح,,technical,missing,,,,,,,,,,,,Pending,
frappe,{0} is not a valid Cron expression.,,,,frappe,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Reference Datetime,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Either target qty or target amount is mandatory.,,,,erpnext,الكمية المستهدفة أو المبلغ المستهدف، أحدهما إلزامي,,الكمية المستهدفة أو المبلغ المستهدف، أحدهما إلزامي,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Please set Tax ID for the customer '%s',,,,erpnext,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Invalid Outgoing Mail Server or Port: {0},,,,frappe,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Price,,,,erpnext,السعر,السعر,السعر,,technical,pending,,,,,,,,,,,,Approved,
frappe,LDAP Email Field,,,,frappe,LDAP البريد الإلكتروني الميدان,,LDAP البريد الإلكتروني الميدان,,technical,pending,,,,,,,,,,,,Approved,
frappe,Field Orientation (Top-Down),,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Deductee Details,,,,erpnext,تفاصيل الخصم,,تفاصيل الخصم,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Balance In Base Currency,,,,erpnext,التوازن في العملة الأساسية,,التوازن في العملة الأساسية,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Clear Demo Data,,,,erpnext,,مسح بيانات العرض,مسح بيانات العرض,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Multiple POS Opening Entry,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Total Billing Hours,,,,erpnext,,إجمالي ساعات الفوترة,إجمالي ساعات الفوترة,,technical,missing,,,,,,,,,,,,Pending,
frappe,Kanban Board,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,You added 1 row to {0},,,,frappe,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Stone,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Not active,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Refresh Plaid Link,,,,erpnext,,تحديث رابط Plaid,تحديث رابط Plaid,,technical,missing,,,,,,,,,,,,Pending,
construction,Emoji Icon,,,,construction,أيقونة تعبيرية,أيقونة تعبيرية,أيقونة تعبيرية,,technical,pending,,,,,,,,,,,,Approved,
frappe,The process for deletion of {0} data associated with {1} has been initiated.,,,,frappe,بدأت عملية حذف البيانات {0} المرتبطة {1}.,,بدأت عملية حذف البيانات {0} المرتبطة {1}.,,technical,pending,,,,,,,,,,,,Approved,
frappe,System Generated Fields can not be renamed,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,API,,,,frappe,واجهة برمجة التطبيقات,,واجهة برمجة التطبيقات,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Quality,,,,erpnext,جودة,الجودة,الجودة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Insurance Details,,,,erpnext,تفاصيل التأمين,,تفاصيل التأمين,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Select Customers By,,,,erpnext,حدد العملاء حسب,,حدد العملاء حسب,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Click on Get Sales Orders to fetch sales orders based on the above filters.,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Unresolved,,,,erpnext,لم تحل,,لم تحل,,technical,pending,,,,,,,,,,,,Approved,
frappe,Value,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,View MRP,,,,erpnext,,عرض تخطيط متطلبات المواد,عرض تخطيط متطلبات المواد,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Rule Applied,,,,erpnext,تطبق القاعدة,,تطبق القاعدة,,technical,pending,,,,,,,,,,,,Approved,
construction,Login Box Position,,,,construction,موضع مربع تسجيل الدخول,موضع مربع تسجيل الدخول,موضع مربع تسجيل الدخول,,technical,pending,,,,,,,,,,,,Approved,
frappe,This document is currently locked and queued for execution. Please try again after some time.,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Rest Of The World,,,,erpnext,باقي أنحاء العالم,,باقي أنحاء العالم,,technical,pending,,,,,,,,,,,,Approved,
frappe,Setup > Customize Form,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,To Deliver,,,,erpnext,لتسليم,بانتظار التسليم,بانتظار التسليم,,technical,pending,,,,,,,,,,,,Approved,
frappe,Third Party Apps,,,,frappe,تطبيقات الجهات الخارجية,,تطبيقات الجهات الخارجية,,technical,pending,,,,,,,,,,,,Approved,
frappe,Left,alignment,,,frappe,ترك,,ترك,,technical,pending,,,,,,,,,,,,Approved,
frappe,Page Shortcuts,,,,frappe,اختصارات الصفحة,,اختصارات الصفحة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Reference Row,,,,erpnext,إشارة الصف,,إشارة الصف,,technical,pending,,,,,,,,,,,,Approved,
frappe,Mandatory Depends On,,,,frappe,إلزامي يعتمد على,,إلزامي يعتمد على,,technical,pending,,,,,,,,,,,,Approved,
frappe,Insert,,,,frappe,إدراج,,إدراج,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Joining,,,,erpnext,,الانضمام,الانضمام,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Supplier Number,,,,erpnext,,رقم المورد,رقم المورد,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Outstanding (Company Currency),,,,erpnext,,المستحق (عملة الشركة),المستحق (عملة الشركة),,technical,missing,,,,,,,,,,,,Pending,
frappe,Pending,,,,frappe,,معلق,معلق,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Enough Parts to Build,,,,erpnext,يكفي لبناء أجزاء,,يكفي لبناء أجزاء,,technical,pending,,,,,,,,,,,,Approved,
erpnext,As On Date,,,,erpnext,كما هو بتاريخ,,كما هو بتاريخ,,technical,pending,,,,,,,,,,,,Approved,
frappe,"By default the title is used as meta title, adding a value here will override it.",,,,frappe,بشكل افتراضي ، يتم استخدام العنوان كعنوان تعريف ، وستؤدي إضافة قيمة هنا إلى تجاوزه.,,بشكل افتراضي ، يتم استخدام العنوان كعنوان تعريف ، وستؤدي إضافة قيمة هنا إلى تجاوزه.,,technical,pending,,,,,,,,,,,,Approved,
