batch,source_text,classification,tier,desk_quoted_hits,desk_score,accounting_workflow,length,app,location,suppression_rationale,ai_r_ref,suggested_ar
01,Choose an icon,translation-candidate,2,6,2,0,14,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Insert Below,translation-candidate,2,6,2,0,12,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Naming Series,translation-candidate,2,6,2,0,13,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,UTM Campaign,translation-candidate,2,6,2,0,12,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,UTM Medium,translation-candidate,2,6,2,0,10,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,UTM Source,translation-candidate,2,6,2,0,10,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Banker's Rounding (legacy),translation-candidate,2,6,0,0,26,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Expression (old style),translation-candidate,2,6,0,0,22,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Low,translation-candidate,2,6,0,0,3,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Monday,translation-candidate,2,6,0,0,6,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Seconds,translation-candidate,2,6,0,0,7,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Sticky,translation-candidate,2,6,0,0,6,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Configure Columns,translation-candidate,2,5,2,0,17,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Helvetica Neue,translation-candidate,2,5,2,0,14,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Invalid URL,translation-candidate,2,5,2,0,11,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Invalid Values,translation-candidate,2,5,2,0,14,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Merge with existing,translation-candidate,2,5,2,0,19,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Activity,translation-candidate,2,5,0,0,8,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Chart,translation-candidate,2,5,0,0,5,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Diff,translation-candidate,2,5,0,0,4,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,External,translation-candidate,2,5,0,0,8,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Failed,translation-candidate,2,5,0,0,6,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Following fields have invalid values:,translation-candidate,2,5,0,0,37,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Friday,translation-candidate,2,5,0,0,6,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Generate Tracking URL,translation-candidate,2,5,0,0,21,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,HEAD,translation-candidate,2,5,0,0,4,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Kh,translation-candidate,2,5,0,0,2,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Never,translation-candidate,2,5,0,0,5,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Please enable pop-ups,translation-candidate,2,5,0,0,21,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Saturday,translation-candidate,2,5,0,0,8,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Size,translation-candidate,2,5,0,0,4,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Thursday,translation-candidate,2,5,0,0,8,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Tuesday,translation-candidate,2,5,0,0,7,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Updating related fields...,translation-candidate,2,5,0,0,26,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Wednesday,translation-candidate,2,5,0,0,9,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,pink,translation-candidate,2,5,0,0,4,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,{0} is between {1} and {2},translation-candidate,2,5,0,0,26,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,{0} is greater than or equal to {1},translation-candidate,2,5,0,0,35,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,{0} is greater than {1},translation-candidate,2,5,0,0,23,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,{0} is less than or equal to {1},translation-candidate,2,5,0,0,32,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,{0} is less than {1},translation-candidate,2,5,0,0,20,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,{0} is not equal to {1},translation-candidate,2,5,0,0,23,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,{0} is not one of {1},translation-candidate,2,5,0,0,21,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,{0} is not set,translation-candidate,2,5,0,0,14,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,{0} is one of {1},translation-candidate,2,5,0,0,17,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,{0} is set,translation-candidate,2,5,0,0,10,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,{0} is within {1},translation-candidate,2,5,0,0,17,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Action Complete,translation-candidate,2,4,2,0,15,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Bottom Center,translation-candidate,2,4,2,0,13,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Bottom Left,translation-candidate,2,4,2,0,11,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Bottom Right,translation-candidate,2,4,2,0,12,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,By script,translation-candidate,2,4,2,0,9,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Change Letter Head,translation-candidate,2,4,2,0,18,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Custom HTML Block,translation-candidate,2,4,2,0,17,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,DocType required,translation-candidate,2,4,2,0,16,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Editing {0},translation-candidate,2,4,2,0,11,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Get Items,translation-candidate,2,4,2,0,9,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Include filters,translation-candidate,2,4,2,0,15,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Invalid Transition,translation-candidate,2,4,2,0,18,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,No Images,translation-candidate,2,4,2,0,9,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,No Letterhead,translation-candidate,2,4,2,0,13,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,On or After,translation-candidate,2,4,2,0,11,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,On or Before,translation-candidate,2,4,2,0,12,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,RQ Job,translation-candidate,2,4,2,0,6,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Section Title,translation-candidate,2,4,2,0,13,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Set all private,translation-candidate,2,4,2,0,15,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Sr No.,translation-candidate,2,4,2,0,6,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Switch Camera,translation-candidate,2,4,2,0,13,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Switching Camera,translation-candidate,2,4,2,0,16,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Top Center,translation-candidate,2,4,2,0,10,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Top Left,translation-candidate,2,4,2,0,8,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Top Right,translation-candidate,2,4,2,0,9,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Total Images,translation-candidate,2,4,2,0,12,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Workflow Details,translation-candidate,2,4,2,0,16,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,After,translation-candidate,2,4,0,0,5,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Assigning...,translation-candidate,2,4,0,0,12,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Before,translation-candidate,2,4,0,0,6,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Capture,translation-candidate,2,4,0,0,7,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Crop,translation-candidate,2,4,0,0,4,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Divider,translation-candidate,2,4,0,0,7,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,DocPerm,translation-candidate,2,4,0,0,7,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Graph,translation-candidate,2,4,0,0,5,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Install {0} from Marketplace,translation-candidate,2,4,0,0,28,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Meta,translation-candidate,2,4,0,0,4,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,SQL,translation-candidate,2,4,0,0,3,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Section must have at least one column,translation-candidate,2,4,0,0,37,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Unknown,translation-candidate,2,4,0,0,7,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,chrome,translation-candidate,2,4,0,0,6,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Loading Filters...,translation-candidate,2,3,3,0,18,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Banker's Rounding,translation-candidate,2,3,2,0,17,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,COLOR PICKER,translation-candidate,2,3,2,0,12,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
01,Column Width,translation-candidate,2,3,2,0,12,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
